Album,Artist,Year,URL,Track number,Track name,Filename,project running number,Folder
Broken Man,Will Wood,2014,http://willwoodnz.bandcamp.com,8,Sick of it All,Will Wood - Broken Man - 08 Sick of it All.flac,1707,Will Wood - Broken Man
Broken Man,Will Wood,2014,http://willwoodnz.bandcamp.com,9,One Night Stand,Will Wood - Broken Man - 09 One Night Stand.flac,1708,Will Wood - Broken Man
Broken Man,Will Wood,2014,http://willwoodnz.bandcamp.com,10,Broken Man,Will Wood - Broken Man - 10 Broken Man.flac,1709,Will Wood - Broken Man
destroyers,all red cables,2001,http://allredcables.bandcamp.com,1,now i walk,all red cables - destroyers - 01 now i walk.flac,1710,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,2,semaphore,all red cables - destroyers - 02 semaphore.flac,1711,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,3,floating hospice,all red cables - destroyers - 03 floating hospice.flac,1712,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,4,why are you so brave?,all red cables - destroyers - 04 why are you so brave-.flac,1713,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,5,belltower girl,all red cables - destroyers - 05 belltower girl.flac,1714,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,6,absence makes the heart,all red cables - destroyers - 06 absence makes the heart.flac,1715,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,7,night on the sun,all red cables - destroyers - 07 night on the sun.flac,1716,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,8,sad soliloquy,all red cables - destroyers - 08 sad soliloquy.flac,1717,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,9,songbird,all red cables - destroyers - 09 songbird.flac,1718,all red cables - destroyers
destroyers,all red cables,2001,http://allredcables.bandcamp.com,10,tomorrow's your big day,all red cables - destroyers - 10 tomorrow's your big day.flac,1719,all red cables - destroyers
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,1,don't talk about leaving,all red cables - don't talk about leaving - 01 don't talk about leaving.flac,1720,all red cables - don't talk about leaving
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,2,early warning,all red cables - don't talk about leaving - 02 early warning.flac,1721,all red cables - don't talk about leaving
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,3,face of an empty room,all red cables - don't talk about leaving - 03 face of an empty room.flac,1722,all red cables - don't talk about leaving
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,4,pull back to the farmhouse,all red cables - don't talk about leaving - 04 pull back to the farmhouse.flac,1723,all red cables - don't talk about leaving
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,5,forsaken,all red cables - don't talk about leaving - 05 forsaken.flac,1724,all red cables - don't talk about leaving
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,6,let me go,all red cables - don't talk about leaving - 06 let me go.flac,1725,all red cables - don't talk about leaving
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,7,calisthenics,all red cables - don't talk about leaving - 07 calisthenics.flac,1726,all red cables - don't talk about leaving
don't talk about leaving,all red cables,1999,http://allredcables.bandcamp.com,8,jesus's tomb,all red cables - don't talk about leaving - 08 jesus's tomb.flac,1727,all red cables - don't talk about leaving
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,1,Parasitic World,Black Lick - Black Lick - 01 Parasitic World.flac,1728,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,2,Ready Or Not,Black Lick - Black Lick - 02 Ready Or Not.flac,1729,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,3,Small Skull,Black Lick - Black Lick - 03 Small Skull.flac,1730,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,4,Streetsweeper,Black Lick - Black Lick - 04 Streetsweeper.flac,1731,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,5,474,Black Lick - Black Lick - 05 474.flac,1732,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,6,Bedlam,Black Lick - Black Lick - 06 Bedlam.flac,1733,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,7,Detroit City Queen,Black Lick - Black Lick - 07 Detroit City Queen.flac,1734,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,8,Horrorscopes,Black Lick - Black Lick - 08 Horrorscopes.flac,1735,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,9,Killing Time,Black Lick - Black Lick - 09 Killing Time.flac,1736,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,10,Ice Man,Black Lick - Black Lick - 10 Ice Man.flac,1737,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,11,Devil Car,Black Lick - Black Lick - 11 Devil Car.flac,1738,Black Lick - Black Lick
Black Lick,Black Lick,2011,http://blacklick.bandcamp.com,12,Murder Suicide,Black Lick - Black Lick - 12 Murder Suicide.flac,1739,Black Lick - Black Lick
La La Love EP,Boy Wulf,2015,http://boywulf.bandcamp.com,1,La La Love,Boy Wulf - La La Love EP - 01 La La Love.flac,1740,Boy Wulf - La La Love EP
La La Love EP,Boy Wulf,2015,http://boywulf.bandcamp.com,2,Nothing but Blue Skies,Boy Wulf - La La Love EP - 02 Nothing but Blue Skies.flac,1741,Boy Wulf - La La Love EP
La La Love EP,Boy Wulf,2015,http://boywulf.bandcamp.com,3,Charlie Chaplin,Boy Wulf - La La Love EP - 03 Charlie Chaplin.flac,1742,Boy Wulf - La La Love EP
La La Love EP,Boy Wulf,2015,http://boywulf.bandcamp.com,4,Gin and Whisky,Boy Wulf - La La Love EP - 04 Gin and Whisky.flac,1743,Boy Wulf - La La Love EP
La La Love EP,Boy Wulf,2015,http://boywulf.bandcamp.com,5,Headspace,Boy Wulf - La La Love EP - 05 Headspace.flac,1744,Boy Wulf - La La Love EP
Brave Sheep,Brave Sheep,2014,http://bravesheep.bandcamp.com,1,Going Out ft. Shona Laing,Brave Sheep - Brave Sheep - 01 Going Out ft_ Shona Laing.flac,1745,Brave Sheep - Brave Sheep
Brave Sheep,Brave Sheep,2014,http://bravesheep.bandcamp.com,2,Brown Smoke,Brave Sheep - Brave Sheep - 02 Brown Smoke.flac,1746,Brave Sheep - Brave Sheep
Brave Sheep,Brave Sheep,2014,http://bravesheep.bandcamp.com,3,Denim Jacket ft. Recloose + Churchboy,Brave Sheep - Brave Sheep - 03 Denim Jacket ft_ Recloose + Churchboy.flac,1747,Brave Sheep - Brave Sheep
Brave Sheep,Brave Sheep,2014,http://bravesheep.bandcamp.com,4,Irene ft. Rikki Morris,Brave Sheep - Brave Sheep - 04 Irene ft_ Rikki Morris.flac,1748,Brave Sheep - Brave Sheep
Brave Sheep,Brave Sheep,2014,http://bravesheep.bandcamp.com,5,Never Lost ft. Andrew Dickson,Brave Sheep - Brave Sheep - 05 Never Lost ft_ Andrew Dickson.flac,1749,Brave Sheep - Brave Sheep
Writhe And Ascend,Bulletbelt,2015,http://bulletbeltnz.bandcamp.com,1,Writhe And Ascend,Bulletbelt - Writhe And Ascend - 01 Writhe And Ascend.flac,1750,Bulletbelt - Writhe And Ascend
Writhe And Ascend,Bulletbelt,2015,http://bulletbeltnz.bandcamp.com,2,Of The Skeleton (Live At STL),Bulletbelt - Writhe And Ascend - 02 Of The Skeleton (Live At STL).flac,1751,Bulletbelt - Writhe And Ascend
Writhe And Ascend,Bulletbelt,2015,http://bulletbeltnz.bandcamp.com,3,Icarus (Live At STL),Bulletbelt - Writhe And Ascend - 03 Icarus (Live At STL).flac,1752,Bulletbelt - Writhe And Ascend
Writhe And Ascend,Bulletbelt,2015,http://bulletbeltnz.bandcamp.com,4,Throne Of Fire,Bulletbelt - Writhe And Ascend - 04 Throne Of Fire.flac,1753,Bulletbelt - Writhe And Ascend
Funky Asthmatic,CHEATS,2014,http://cheats.bandcamp.com,1,Wipe Out,CHEATS - Funky Asthmatic - 01 Wipe Out.flac,1754,CHEATS - Funky Asthmatic
Funky Asthmatic,CHEATS,2014,http://cheats.bandcamp.com,2,It's the Rundown,CHEATS - Funky Asthmatic - 02 It's the Rundown.flac,1755,CHEATS - Funky Asthmatic
Funky Asthmatic,CHEATS,2014,http://cheats.bandcamp.com,3,"The Way You Move, Baby","CHEATS - Funky Asthmatic - 03 The Way You Move, Baby.flac",1756,CHEATS - Funky Asthmatic
Funky Asthmatic,CHEATS,2014,http://cheats.bandcamp.com,4,Soaking Up The Rays,CHEATS - Funky Asthmatic - 04 Soaking Up The Rays.flac,1757,CHEATS - Funky Asthmatic
Funky Asthmatic,CHEATS,2014,http://cheats.bandcamp.com,5,Blame Yourself (Don't),CHEATS - Funky Asthmatic - 05 Blame Yourself (Don't).flac,1758,CHEATS - Funky Asthmatic
Funky Asthmatic,CHEATS,2014,http://cheats.bandcamp.com,6,Sheila,CHEATS - Funky Asthmatic - 06 Sheila.flac,1759,CHEATS - Funky Asthmatic
Strange Monsters,Htpsmith,2012,http://htpsmith.bandcamp.com,1,Into the Sea,Htpsmith - Strange Monsters - 01 Into the Sea.flac,1760,Htpsmith - Strange Monsters
Strange Monsters,Htpsmith,2012,http://htpsmith.bandcamp.com,2,dream daze (open air),Htpsmith - Strange Monsters - 02 dream daze (open air).flac,1761,Htpsmith - Strange Monsters
Strange Monsters,Htpsmith,2012,http://htpsmith.bandcamp.com,3,Streak Dog Blonde,Htpsmith - Strange Monsters - 03 Streak Dog Blonde.flac,1762,Htpsmith - Strange Monsters
Strange Monsters,Htpsmith,2012,http://htpsmith.bandcamp.com,4,There's a Place,Htpsmith - Strange Monsters - 04 There's a Place.flac,1763,Htpsmith - Strange Monsters
Beat Collection,Izvra,2015,http://izvra.bandcamp.com,2,Hollow,Izvra - Beat Collection - 02 Hollow.flac,1764,Izvra - Beat Collection
Beat Collection,Izvra,2015,http://izvra.bandcamp.com,4,Lounge (Part 1),Izvra - Beat Collection - 04 Lounge (Part 1).flac,1765,Izvra - Beat Collection
Beat Collection,Izvra,2015,http://izvra.bandcamp.com,6,Dissonance,Izvra - Beat Collection - 06 Dissonance.flac,1766,Izvra - Beat Collection
Beat Collection,Izvra,2015,http://izvra.bandcamp.com,7,Sad,Izvra - Beat Collection - 07 Sad.flac,1767,Izvra - Beat Collection
Beat Collection,Izvra,2015,http://izvra.bandcamp.com,8,Lounge (Part 2),Izvra - Beat Collection - 08 Lounge (Part 2).flac,1768,Izvra - Beat Collection
Beat Collection,Izvra,2015,http://izvra.bandcamp.com,10,Peak,Izvra - Beat Collection - 10 Peak.flac,1769,Izvra - Beat Collection
Beat Collection,Izvra,2015,http://izvra.bandcamp.com,11,Cocoa,Izvra - Beat Collection - 11 Cocoa.flac,1770,Izvra - Beat Collection
Six Pieces For Six Octaves,jason wright composer,2013,http://jwcomposer.bandcamp.com,1,Piece 1,jason wright composer - Six Pieces For Six Octaves - 01 Piece 1.flac,1771,jason wright composer - Six Pieces For Six Octaves
Six Pieces For Six Octaves,jason wright composer,2013,http://jwcomposer.bandcamp.com,2,Piece 2,jason wright composer - Six Pieces For Six Octaves - 02 Piece 2.flac,1772,jason wright composer - Six Pieces For Six Octaves
Six Pieces For Six Octaves,jason wright composer,2013,http://jwcomposer.bandcamp.com,3,Piece 3,jason wright composer - Six Pieces For Six Octaves - 03 Piece 3.flac,1773,jason wright composer - Six Pieces For Six Octaves
Six Pieces For Six Octaves,jason wright composer,2013,http://jwcomposer.bandcamp.com,4,Piece 4,jason wright composer - Six Pieces For Six Octaves - 04 Piece 4.flac,1774,jason wright composer - Six Pieces For Six Octaves
Six Pieces For Six Octaves,jason wright composer,2013,http://jwcomposer.bandcamp.com,5,Piece 5,jason wright composer - Six Pieces For Six Octaves - 05 Piece 5.flac,1775,jason wright composer - Six Pieces For Six Octaves
Six Pieces For Six Octaves,jason wright composer,2013,http://jwcomposer.bandcamp.com,6,Piece 6,jason wright composer - Six Pieces For Six Octaves - 06 Piece 6.flac,1776,jason wright composer - Six Pieces For Six Octaves
We Are Gonna Work This Out,Leonard Charles,2015,http://shessorad.bandcamp.com,1,We Are Gonna Work This Out (main),Leonard Charles - We Are Gonna Work This Out - 01 We Are Gonna Work This Out (main).flac,1777,Leonard Charles - We Are Gonna Work This Out
We Are Gonna Work This Out,Leonard Charles,2015,http://shessorad.bandcamp.com,2,We Are Gonna Work This Out (inst),Leonard Charles - We Are Gonna Work This Out - 02 We Are Gonna Work This Out (inst).flac,1778,Leonard Charles - We Are Gonna Work This Out
Bohemian Idol / Land of 1000 Chances Remixes,DJ Day,2015,http://bastardjazz.bandcamp.com,1,Land of 1000 Chances (Lord Echo's Disco Mix),DJ Day - Bohemian Idol - Land of 1000 Chances Remixes - 01 Land of 1000 Chances (Lord Echo's Disco Mix).flac,1779,DJ Day - Bohemian Idol - Land of 1000 Chances Remixes
Bohemian Idol / Land of 1000 Chances Remixes,Lord Echo,2015,http://bastardjazz.bandcamp.com,2,Bohemian Idol (DJ Day's Chair-Bro Remix),Lord Echo - Bohemian Idol - Land of 1000 Chances Remixes - 02 Bohemian Idol (DJ Day's Chair-Bro Remix).flac,1780,Lord Echo - Bohemian Idol - Land of 1000 Chances Remixes
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,1,Wind From the Sun,Melting Faces - From The Boardroom - 01 Wind From the Sun.flac,1781,Melting Faces - From The Boardroom
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,2,You Make it Better,Melting Faces - From The Boardroom - 02 You Make it Better.flac,1782,Melting Faces - From The Boardroom
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,3,Harvest,Melting Faces - From The Boardroom - 03 Harvest.flac,1783,Melting Faces - From The Boardroom
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,4,Sexplosion,Melting Faces - From The Boardroom - 04 Sexplosion.flac,1784,Melting Faces - From The Boardroom
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,5,Labour Garden,Melting Faces - From The Boardroom - 05 Labour Garden.flac,1785,Melting Faces - From The Boardroom
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,6,Give It a Name,Melting Faces - From The Boardroom - 06 Give It a Name.flac,1786,Melting Faces - From The Boardroom
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,7,No Train Blues,Melting Faces - From The Boardroom - 07 No Train Blues.flac,1787,Melting Faces - From The Boardroom
From The Boardroom,Melting Faces,2014,http://meltingfaces1.bandcamp.com,8,Wind From The Sun alt.,Melting Faces - From The Boardroom - 08 Wind From The Sun alt_.flac,1788,Melting Faces - From The Boardroom
Signal Fingers,Paperghost,2015,http://paperghost.bandcamp.com,1,The Once Great City Now Cannibalising its Smaller Buildings,Paperghost - Signal Fingers - 01 The Once Great City Now Cannibalising its Smaller Buildings.flac,1789,Paperghost - Signal Fingers
Signal Fingers,Paperghost,2015,http://paperghost.bandcamp.com,2,The Saint of Honeycombs,Paperghost - Signal Fingers - 02 The Saint of Honeycombs.flac,1790,Paperghost - Signal Fingers
Signal Fingers,Paperghost,2015,http://paperghost.bandcamp.com,3,Cartoon Villain Mantra,Paperghost - Signal Fingers - 03 Cartoon Villain Mantra.flac,1791,Paperghost - Signal Fingers
Signal Fingers,Paperghost,2015,http://paperghost.bandcamp.com,4,Signal Fingers,Paperghost - Signal Fingers - 04 Signal Fingers.flac,1792,Paperghost - Signal Fingers
Signal Fingers,Paperghost,2015,http://paperghost.bandcamp.com,5,BADSPIRIT,Paperghost - Signal Fingers - 05 BADSPIRIT.flac,1793,Paperghost - Signal Fingers
Signal Fingers,Paperghost,2015,http://paperghost.bandcamp.com,6,The Maryland Goatman,Paperghost - Signal Fingers - 06 The Maryland Goatman.flac,1794,Paperghost - Signal Fingers
Signal Fingers,Paperghost,2015,http://paperghost.bandcamp.com,7,My Soul the Comet to Take,Paperghost - Signal Fingers - 07 My Soul the Comet to Take.flac,1795,Paperghost - Signal Fingers
Veils Of Perception,Foglord,2015,http://sleepingcorpse.bandcamp.com,2,Veils Of Winter,Foglord - Veils Of Perception - 02 Veils Of Winter.flac,1796,Foglord - Veils Of Perception
Veils Of Perception,Sleeping Corpse,2015,http://sleepingcorpse.bandcamp.com,1,Gallivanting The Galleries Of Perception,Sleeping Corpse - Veils Of Perception - 01 Gallivanting The Galleries Of Perception.flac,1797,Sleeping Corpse - Veils Of Perception
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,1,Inspired feat. Noah Slee,Sola Rosa - Magnetics - 01 Inspired feat_ Noah Slee.flac,1798,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,2,Til The Sun feat. Jordan Rakei,Sola Rosa - Magnetics - 02 Til The Sun feat_ Jordan Rakei.flac,1799,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,3,Right On Time feat. Tawiah,Sola Rosa - Magnetics - 03 Right On Time feat_ Tawiah.flac,1800,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,4,To The Ocean feat. Kevin Mark Trail,Sola Rosa - Magnetics - 04 To The Ocean feat_ Kevin Mark Trail.flac,1801,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,5,Can We Get It Together feat. Noah Slee,Sola Rosa - Magnetics - 05 Can We Get It Together feat_ Noah Slee.flac,1802,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,6,Never Too Far feat. Georgia Anne Muldrow,Sola Rosa - Magnetics - 06 Never Too Far feat_ Georgia Anne Muldrow.flac,1803,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,7,Too Long In The Sun feat. Olivier Daysoul,Sola Rosa - Magnetics - 07 Too Long In The Sun feat_ Olivier Daysoul.flac,1804,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,8,Roots And Culture feat. Kevin Mark Trail,Sola Rosa - Magnetics - 08 Roots And Culture feat_ Kevin Mark Trail.flac,1805,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,9,Get Your Move Gone feat. Sharlene Hector,Sola Rosa - Magnetics - 09 Get Your Move Gone feat_ Sharlene Hector.flac,1806,Sola Rosa - Magnetics
Magnetics,Sola Rosa,2015,http://solarosa-agogo.bandcamp.com,10,"Young The Giant feat. Noah Slee, Melowdownz & Bailey Wiley","Sola Rosa - Magnetics - 10 Young The Giant feat_ Noah Slee, Melowdownz & Bailey Wiley.flac",1807,Sola Rosa - Magnetics
